Waterway_code,Waterway_Name
6901,"PRINCIPAL PORTS ON MISSISSIPPI RIVER (INCLUDED IN TRAFFIC OF MISSISSIPPI RIVER, MINNEAPOLIS TO MOUTH OF PASSES)"
6902,OTHER PORTS ON OHIO RIVER (INCLUDED IN TRAFFIC OF OHIO RIVER)
6903,"PRINCIPAL PORTS ON TENNESSEE RIVER (INCLUDED IN TRAFFIC OF TENNESSEE RIVER, TN - AL - KY)"
6904,"PASSES OF THE MISSISSIPPI RIVER (INCLUDED IN TRAFFIC OF MISSISSIPPI RIVER, MINNEAPOLIS TO MOUTH OF PASSES)"
6908,"MERMENTAU RIVER, LA"
6909,OHIO RIVER SYSTEM
6910,MISSISSIPPI RIVER SYSTEM (INTERNAL DOMESTIC)
6911,"PITTSBURGH, PA DISTRICT (INCLUDED IN ALLEGHENY, MONONGAHELA, AND OHIO RIVERS)"
6912,"SUMMARY OF TRAFFIC, PITTSBURGH, PA ENGINEER DISTRICT"
6913,COMPARATIVE STATEMENTS - MISSISSIPPI RIVER AND SYSTEM
6920,"SUMMARY OF TRAFFIC, SABINE-NECHES WATERWAY, TX (BEAUMONT, ORANGE, PORT ARTHUR, AND SABINE PASS HARBOR, TX)"
6921,TOTAL WATERBORNE COMMERCE OF THE CORPUS CHRISTI BAY AREA
6922,"SUMMARY OF TRAFFIC, BRAZOS ISLAND HARBOR, TX (BROWNSVILLE AND PORT ISABEL, TX)"
7700,"ILLINOIS WATERWAY, IL (CONSOLIDATED REPORT FOR ENTIRE WATERWAY)"
7701,"ILLINOIS RIVER, IL (INCLUDED IN THE ILLINOIS WATERWAY CONSOLIDATED)"
7710,"SENECA, IL"
7743,"CALUMET-SAG CHANNEL, IL (INCLUDED IN PORT OF CHICAGO, ALSO INCLUDED IN STATISTICS FOR ILLINOIS WATERWAY)"
7744,"CHICAGO SANITARY AND SHIP CANAL, IL (INCLUDED IN PORT OF CHICAGO, ALSO INCLUDED IN STATISTICS FOR ILLINOIS WATERWAY)"
7745,"CHICAGO RIVER, SOUTH BRANCH, IL (INCLUDED IN PORT OF CHICAGO, ALSO INCLUDED IN STATISTICS FOR ILLINOIS WATERWAY)"
7901,"SUMMARY OF TRAFFIC, CHICAGO AREA"
7902,TABLE 1-TON-MILEAGE OF UNITED STATES FREIGHT CARRIED ON THE GREAT LAKES BY AREA
7903,TABLE 2-FREIGHT TONS OF UNITED STATES TRAFFIC CARRIED ON THE GREAT LAKES BY AREA
8052,"WHITESTONE NARROWS, AK"
8200,"SACRAMENTO RIVER, CA (INCLUDING COMMERCE OF SACRAMENTO RIVER DEEPWATER SHIP CHANNEL AND THE PORT OF SACRAMENTO, CA)"
8220,"SACRAMENTO RIVER, CA"
8230,"SACRAMENTO RIVER DEEPWATER SHIP CHANNEL, CA (INCLUDED IN SACRAMENTO RIVER, CA)"
8250,"PORT OF SACRAMENTO, CA NAVIGATION LOCK"
8600,"COLUMBIA RIVER, MOUTH TO INTERNATIONAL BOUNDARY (CONSOLIDATED REPORT)"
8604,"COLUMBIA AND LOWER WILLAMETTE RIVERS BELOW VANCOUVER, WA AND PORTLAND, OR"
8605,"COLUMBIA AND LOWER WILLAMETTE RIVERS BELOW VANCOUVER, WA AND PORTLAND, OR (CONSOLIDATED)"
8691,"COLUMBIA RIVER BETWEEN VANCOUVER, WA AND THE DALLES, OR"
8692,"COLUMBIA RIVER ABOVE THE DALLES DAM, WA AND OR TO MCNARY LOCK AND DAM, OR AND WA"
8693,"COLUMBIA RIVER AND TRIBUTARIES ABOVE MCNARY LOCK AND DAM TO KENNEWICK, WA"
8694,"COLUMBIA RIVER BETWEEN WENATCHEE AND KETTLE FALLS, WA"
8705,"LOCK AND DAM NO 2, ALLEGHENY RIVER, PA"
8706,"C.W. BILL YOUNG LOCK AND DAM, ALLEGHENY RIVER, PA"
8707,"LOCK AND DAM NO 4, ALLEGHENY RIVER, PA"
8708,"LOCK AND DAM NO 5, ALLEGHENY RIVER, PA"
8709,"LOCK AND DAM NO 6, ALLEGHENY RIVER, PA"
8710,"LOCK AND DAM NO 7, ALLEGHENY RIVER, PA"
8711,"LOCK AND DAM NO 8, ALLEGHENY RIVER, PA"
8712,"LOCK AND DAM NO 9, ALLEGHENY RIVER, PA"
8713,"LOCK AND DAM NO 2, MONONGAHELA RIVER, PA AND WV"
8714,"LOCK AND DAM NO 4, MONONGAHELA RIVER, PA AND WV"
8715,"MAXWELL LOCK AND DAM, MONONGAHELA RIVER, PA AND WV"
8716,"GRAYS LANDING LOCK AND DAM, MONONGAHELA RIVER, PA AND WV"
8717,"POINT MARION LOCK AND DAM NO 8, MONONGAHELA RVER, PA AND WV"
8718,"HILDEBRAND LOCK AND DAM, MONONGAHELA RIVER, PA AND WV"
8719,"OPEKISKA LOCK AND DAM, MONONGAHELA RIVER, PA"
8720,"LOCK AND DAM NO 2, CAPE FEAR RIVER ABOVE WILMINGTON, NC"
8721,"WILLIAM O. HUSKE LOCK AND DAM, CAPE FEAR RIVER ABOVE WILMINGTON, NC"
8722,HOLT LOCK AND DAM
8723,WILLIAM BACON OLIVER LOCK AND DAM
8724,"GREEN AND BARREN RIVERS LOCK AND DAM NO 1 SPOTTSVILLE, KY"
8725,"GREEN AND BARREN RIVERS LOCK AND DAM NO 2 RUMSEY, KY"
8726,"WINFIELD LOCK AND DAM, KANAWHA RIVER, WV"
8727,"MARMET LOCKS AND DAM, KANAWHA RIVER, WV"
8728,"LONDON LOCKS AND DAM, KANAWHA RIVER, WV"
8729,LINDY CLAIBORNE BOGGS LOCK AND DAM RED RIVER WATERWAY
8730,JOHN H.OVERTON LOCK RED RIVER WATERWAY
8731,LOCK AND DAM  NO. 3 RED RIVER WATERWAY
8732,RUSSELL B. LONG LOCK RED RIVER WATERWAY
8733,JOE D. WAGGONNER LOCK RED RIVER WATERWAY
8734,JONESVILLE LOCK AND DAM
8735,COLUMBIA LOCK AND DAM
8736,FELSENTHAL LOCK AND DAM (L AND D 6)
8737,H K THATCHER LOCK AND DAM NO. 8
8738,HOWELL HEFLIN LOCK AND DAM
8739,TOM BEVILL LOCK AND DAM
8740,JOHN C STENNIS LOCK AND DAM
8741,ABERDEEN LOCK AND DAM
8742,AMORY LOCK AND DAM
8743,GLOVER WILKINS LOCK
8744,FULTON LOCK
8745,JOHN E RANKIN LOCK
8746,"G V ""SONNY"" MONTGOMERY LOCK"
8747,CLAIBORNE LOCK AND DAM
8748,MILLERS FERRY LOCK AND DAM
8749,ROBERT F. HENRY LOCK AND DAM
8750,"LOCK NO 1, PEARL RIVER, MS AND LA"
8751,"LOCK AND DAM NO 2, PEARL RIVER, MS AND LA"
8752,"LOCK AND DAM NO 3, PEARL RIVER, MS AND LA"
8753,JIM WOODRUFF LOCK AND DAM
8754,GEORGE W. ANDREWS LOCK AND DAM
8755,WALTER F. GEORGE LOCK AND DAM
8756,"LOCK AND DAM 1, KENTUCKY RIVER"
8757,"LOCK AND DAM 2, KENTUCKY RIVER"
8758,"LOCK AND DAM 3, KENTUCKY RIVER"
8759,"LOCK AND DAM 4, KENTUCKY RIVER"
8760,"MELTON HILL LOCK AND DAM, CLINCH RIVER, TN"
8761,NORELL LOCK AND DAM
8762,"LOCK AND DAM NO 2 TICHNOR, ARK"
8763,JOE HARDIN LOCK AND DAM
8764,EMMETT SANDERS LOCK AND DAM NO 4
8765,COLONEL CHARLES D. MAYNARD LOCK
8766,DAVID D. TERRY LOCK AND DAM
8767,MURRAY LOCK AND DAM
8768,TOAD SUCK FERRY LOCK AND DAM
8769,ARTHUR V. ORMOND LOCK AND DAM
8770,DARDANELLE LOCK AND DAM
8771,OZARK-JETA TAYLOR LOCK AND DAM
8772,JAMES W. TRIMBLE LOCK AND DAM
8773,W.D. MAYO LOCK AND DAM
8774,ROBERT S. KERR LOCK AND DAM
8775,CHOUTEAU LOCK AND DAM
8776,NEWT GRAHAM LOCK AND DAM
8777,WEBBERS FALLS LOCK AND DAM
8778,FORT LOUDON LOCK
8779,CHICKAMAUGA LOCK
8780,NICKAJAC LOCK
8781,GUNTERSVILLE LOCK AUX 1
8782,GEN JOS WHEELER LOCK AUX 1
8783,WILSON LOCK
8784,LOCK AND DAM 53 OHIO RIVER
8785,LOCK AND DAM 52 OHIO RIVER
8786,SMITHLAND LOCK AND DAM
8787,JOHN T. MYERS LOCK AND DAM
8788,NEWBURGH LOCK AND DAM
8789,CANNELTON LOCK AND DAM
8790,MCALPINE LOCK AND DAM AND PORTLAND
8791,MARKLAND LOCK AND DAM
8792,CAPT ANTHONY MELDAHL LOCK AND DAM
8793,GREENUP LOCK AND DAM
8794,ROBERT C. BYRD LOCK AND DAM
8795,RACINE LOCK AND DAM
8796,BELLEVILLE LOCK AND DAM NO 20
8797,HANNIBAL LOCK AND DAM
8798,NEW CUMBERLAND LOCK AND DAM
8799,MONTGOMERY LOCK AND DAM
8800,DASHIELDS LOCK AND DAM
8901,"TOTAL WATERBORNE COMMERCE OF THE SAN FRANCISCO BAY AND DELTA AREAS, CA"
8902,"TOTAL WATERBORNE COMMERCE, COLUMBIA RIVER BASIN, OR, WA, AND ID"
9001,MISSISSIPPI RIVER GULF OUTLET VIA VENICE VICINITY CONSOLIDATION
9002,"BLACK WARRIOR AND TOMBIGBEE RIVERS, AL"
9003,"TAMPA HARBOR, FL"
9026,"OLD RIVER, LA (CWIS 13300)"
9100,ATLANTIC DEEP WATER SPINE
9101,ATLANTIC DEEP WATER SPINE ACCESS
9102,FLA NORTHERN AIWW-OCHOCHOBEE-FLA GIWW
9103,ATLANTIC DEEP WATER SPINE ACCESS
9104,"CAMPOBELLO ISLAND TO EASTPORT, MA (ACCESS AROUND)"
9105,"POCOMOKE SOUND, VA ACCESS"
9106,"TANGIER SOUND, MD ACCESS"
9107,"HOOPER STRAIT, MD"
9108,ATLANTIC-PANAMA ACCESS
9109,"EASTERN BAY, MD ACCESS"
9110,"KENT ISLAND NARROWS, MD"
9111,"CAPE COD BAY, MA ACCESS"
9112,"CASCO BAY, ME ACCESS"
9113,"MUSCONGUS BAY, ME ACCESS"
9114,"PENOBSCOT BAY, ME ACCESS"
9115,"BACK CREEK, VA VIA YORK RIVER, VA"
9116,"BACK CREEK, VA VIA CHESAPEAKE BAY, VA"
9117,"BANANA RIVER VIA CANAVERAL BARGE CANAL, FL"
9118,"TOPSAIL BEACH CHANNEL, NC"
9119,"SOUTHERN CHESAPEAKE, VA SPINE"
9120,"MIDLAND BEACH ACCESS LOWER BAY, N. Y."
9150,GULF DEEP WATER SPINE
9151,GULF DEEP WATER SPINE ACCESS
9152,GULF SHALLOW WATER SPINE
9153,GULF SHALLOW WATER SPINE ACCESS
9154,FLORIDA-ATLANTIC DEEP WATER SPINE
9155,FLORIDA ATLANTIC DEEP WATER SPINE ACCESS
9156,FLORIDA ATLANTIC SHALLOW WATER SPINE
9157,FLA. ATLANTIC SHALLOW WATER SPINE ACCESS
9158,GULF-PANAMA ACCESS
9159,SAN JUAN DEEP WATER LOOP
9160,SAN JUAN-ATLANTIC ACCESS
9161,CARRIBBEAN
9162,"BAYOU ST. MALO, LA"
9163,"BAYOU LA BATRE, MS ACCESS"
9164,GULF-CHIRIQUI GRANDE ACCESS
9231,SOUTH AMERICAN PACIFIC SPINE
9232,SAN PABLO BAY TO SONOMA CREEK CA ACCESS
9233,"SAN FRANCISCO BAY TO SAN PABLO BAY WTWY, CA"
9234,GULF OF ALASKA SPINE ACCESS
9235,DIXON ENTRANCE AK
9236,PACIFIC DEEP WATER SPINE ACCESS
9237,"HONOLULU, OAHU, HI-CONTINENTAL AMERICA"
9238,"PANAMA CANAL, PR - ST. CROIX, VI - SPINE ACCESS"
9239,"HONOLULU, OAHU, HI-HAWAII ISLAND SPINE, HI"
9241,"GUAM, GU-OKINAWA, UM SPINE"
9242,"WAKE ISLAND, GU-GUAM, GU SPINE"
9243,"HONOLULU, OAHU, HI-MOLOKAI SPINE, HI"
9245,"NIIHAU, HI-MIDWAY ISLAND, MQ SPINE"
9246,"HONOLULU, OAHU, HI-WAKE ISLAND, UM SPINE"
9247,"HONOLULU, OAHU, HI-JOHNSTON ISLAND, HI SPINE"
9248,"HONOLULU, OAHU, HI-KAUAI SPINE, HI"
9249,"HONOLULU, OAHU, HI-NIIHAU SPINE, HI"
9250,PACIFIC SPINE
9251,"HONOLULU, OAHU, HI-MAUI SPINE, HI"
9252,"HONOLULU, OAHU, HI-KAHOOLAWE SPINE, HI"
9253,"MOLOKAI ISLAND SPINE, HI"
9254,"HAWAII ISLAND SPINE, HI"
9255,"HAWAII ISLAND, HI-MAUI ISLAND SPINE, HI"
9256,"MAUI ISLAND, HI SPINE"
9257,"MAUI ISLAND, HI-MOLOKAI ISLAND, HI SPINE"
9258,PANAMA CANAL
9259,"LANAI ISLAND, HI SPINE"
9260,"MOLOKAI ISLAND, HI-OAHU ISLAND, HI SPINE"
9261,"OAHU ISLAND, HI SPINE"
9262,"OAHU ISLAND, HI - KAUAI ISLAND, HI SPINE"
9263,"HONOLULU, OAHU, HI - LANI ISLAND SPINE"
9264,"KAUAI ISLAND, HI SPINE"
9265,"NIIHAU ISLAND, HI SPINE"
9266,ALASKAN SOUTHERN DEEP WATER SPINE
9267,"BERING SEA, ARTIC OCEAN, AK DEEP WATER SPINE"
9268,"KODIAK, AK ACCESS"
9269,"BRISTOL BAY, AK DEEP WATER SPINE"
9270,"YUKON RIVER, AK ACCESS"
9271,"PT. CLARANCE, AK ACCESS"
9272,"BRITISH COLUMBIA, CANADIAN INSIDE SPINE"
9273,"KOZEBUL SOUND, AK ACCESS"
9274,"CAYUGA, ONTARIO, CN"
9275,"DIXON ENTRANCE, AK"
9294,"BUCKLAND RIVER, AK ACCESS"
9329,FL ATLANTIC SHALLOW WATER SPINE BYPASS
9330,OCEAN CITY HBR. ACCESS
9331,LEWES AND REHOBOTH CANAL ACCESS
9550,BORDENTOWN-FIELDSBORO NJ
9551,BURLINGTON-FLORENCE-ROEBLING NJ
9552,RIVERTON-DELANCO-BEVERLY NJ
9553,BRISTOL PA AND VICINITY
9554,THOMPSON POINT NJ AND VICINITY
9555,PENNSGROVE-CARNEY POINT NJ
9556,ARTIFICIAL ISLAND NJ AND VICINITY
9557,LOWER DELAWARE BAY NJ
9558,LOWER DELAWARE BAY DEL
9559,CAMDEN-GLOUCESTER NJ
9600,PORT CHESTER HARBOR NY
9601,MAMARONECK HARBOR NY
9602,LARCHMONT HARBOR NY
9603,ECHO BAY HARBOR NY
9604,NEW ROCHELLE HARBOR NY
9605,LONG ISLAND SOUND AT CITY ISLAND NY
9606,EAST CHESTER CREEK NY
9607,WESTCHESTER CREEK NY
9608,BRONX RIVER NY
9609,MANHASSET BAY NY
9610,FLUSHING BAY AND CREEK NY
9611,HARLEM RIVER NY
9612,HUDSON RIVER NY (LOWER SECTION)
9613,HUDSON RIVER CHANNEL NY AND NJ
9614,EAST RIVER NY
9615,NEWTOWN CREEK NY
9616,WALLABOUT CHANNEL NY
9617,BUTTERMILK CHANNEL NY
9618,BAY RIDGE AND RED HOOK CHANNELS NY
9619,GOWANUS CREEK CHANNEL NY
9620,GOWANUS CANAL NY
9621,GRAVESEND BAY NY
9622,CONEY ISLAND CREEK NY
9623,CONEY ISLAND CHANNEL NY
9624,SHEEPSHEAD BAY NY
9625,EAST ROCKAWAY INLET NY
9626,JAMAICA BAY NY
9627,LEMON CREEK STATEN ISLAND NY
9628,"GREAT KILLS HARBOR, STATEN ISLAND NY"
9629,SHOAL HARBOR AND COMPTON CREEK NJ
9630,KEYPORT HARBOR NJ
9631,CHEESEQUAKE CREEK NJ
9632,RARITAN RIVER NJ
9633,ELIZABETH RIVER NJ
9634,RAHWAY RIVER NJ
9635,"UPPER BAY, NEW YORK HARBOR, NY AND NJ"
9636,SANDY HOOK BAY NJ
9637,NEWARK BAY NJ
9638,HACKENSACK RIVER NJ
9639,PASSIAC RIVER NJ
9640,"NEW YORK AND NEW JERSEY CHANNELS, NY AND NJ"
9641,RARITAN RIVER TO ARTHUR KILL CUT OFF CHANNEL NJ
9642,WAYCAKE CREEK NJ
9643,SANDY HOOK BAY AT LEONARDO NJ
9644,NEW YORK BARGE CANAL (CON)
9645,MAIN SHIP CHANNEL N.Y.
9800,COLUMBIA RIVER SYSTEM
9900,FOREIGN PORTS (PACIFIC REGION)
9906,SUMMARY OF TRAFFIC TOTAL WATERBORNE COMMERCE OF THE PORT OF NEW YORK
9907,"SUMMARY OF TRAFFIC DELAWARE RIVER AND TRIBUTARIES, TRENTON, NJ TO THE SEA"
9908,BOSTON ENTRANCE CHANNEL
9916,"STRAITS OF MACKINAC SPINE, MI"
9920,WATERBORNE TRADE WITH NAFTA PARTNERS
9921,WATERBORNE TRADE WITH NAFTA PARTNERS - CANADIAN
9922,WATERBORNE TRADE WITH NAFTA PARTNERS - MEXICAN
9923,WATERBORNE TRADE WITH NAFTA PARTNERS - US
9950,SUMMARY OF FOREIGN AND DOMESTIC WATERBORNE COMMERCE BY TYPE OF TRAFFIC AND COMMODITY
9951,DOMESTIC BARGE TRAFFIC BY TYPE OF TRAFFIC AND COMMODITY
9952,"SUMMARY OF DOMESTIC WATERBORNE COMMERCE, TON-MILES BY TYPE OF TRAFFIC AND COMMODITY"
9999,FOREIGN IMPORTS AND EXPORTS
