Party_Name,Total_Tons,Record_Count
Russula S.A.,1094.8700000000001,15
Changan,1094.74,3
W5085 F,1092.52,22
Officine Tecnosider Srl,1091.7,2
Peecon Peeters Landbouwmachines B.V.,1086.44,33
"Vrv Asia Pacific Pvt., Ltd.",1086.26,3
Mhwirth Gmb H,1086.0,8
Tsp Agro Sa,1083.58,14
"Far East Machinery Co., Ltd.",1080.7,26
Phuc Sinh Corp.,1080.6,6
Mascopex Jsc,1080.5900000000001,6
Dynapac Road Construction Equipment Ind,1079.2,14
Minerva Marine,1078.0,4
Tianjin Haoyu Century Imp.,1077.56,2
Soc. Agricola Cerro Campanario Ltda,1072.61,9
"Sugar Industries Trading Co., Ltd.",1072.6,1
"E Chemex Pvt., Ltd.",1071.2,3
One Water Yacht Group Fort Lauderd,1069.72,22
Mantos Copper Sa,1068.4299999999998,5
Kobe Steel Ltd.,1068.05,15
Jewell Especialidades S.A.,1065.3,6
"Young Steel Co., Ltd.",1065.16,26
Purefert Trading Ag,1064.0,1
Edge Innovate (Ni) Ltd.,1060.9,21
"Ruamkamlarp Exp. Co., Ltd.",1058.9,1
Montanhydraulik Gmb H,1057.72,21
Anaconda Equipment International Lt,1057.54,36
Vrv Srl Umipersonale,1057.44,4
Laminadora Centenario Ltda,1054.3,4
Luis A. Ducret & Cia S.A.,1053.12,10
Monette Seeds Ltd.,1050.66,6
Synthomer Deutschland Gmb H,1050.36,53
Timbro Trading S.A.,1050.04,2
"Akrema Pte., Ltd.",1049.48,1
Artrom Steel Tubes S.A.,1049.3899999999999,19
Graftech Comercial De Mexico S De Rl De Cv,1046.67,1
Diageo Usvi,1043.85,67
Pt Kilang Lima Gunung,1038.15,15
Metso Finland Oy,1037.46,18
Blue Forest Coml Exportadora E Imp.,1033.0,2
"Jj Steel. Co., Ltd.",1027.88,14
Abi Gmb H,1027.5,13
Fritz Studer Ag,1027.4,111
Kraton Chemical B.V.,1024.32,2
Pinus Brasil Agro Florestal Ltda,1022.09,2
Siemens Energy Global Gmb H & Co. Kg,1020.4000000000001,8
Petro Vietnam Steel Pipe Joint Stoc,1018.98,2
Trans Global Projects Logistics Pte,1016.8399999999999,2
Wooyang Hc Co 88 Poseunggongdan,1015.51,2
"Yisheng Dahua Petrochemical Co., Ltd.",1014.76,1
Louis Dreyfus Co. Mexico,1011.62,16
Siemens Mobility Gmb H,1011.1999999999999,36
Excel Trading,1009.68,26
Rodochapas Administradora De,1008.2900000000001,8
Usina Santa Clotilda Sa,1005.0,1
"Sankyo & Co., Ltd.",1004.61,43
Agrointegral Del Norte Sas,1004.0,3
Grupo Ferroatlantica S.L.,1003.55,1
Petroagro S.A.,1003.22,10
Hyundai Corp. Usa Houston,1002.14,2
Volvo Bus Corporation,1001.76,16
"Sonkamal Enterprises Pvt., Ltd.",1001.28,2
Ucm Holland Used Cranes,1000.95,8
Central Agro Industries Guatemaltec,1000.27,1
Akra Polyester S.A. De C.V.,1000.0,1
Gokul Agro Resources Li,1000.0,2
Ingenio La Magdalena S.A De C.V.,1000.0,1
Ioi Pan Century Edible Oils Sdn Bhd,1000.0,2
"N.K Proteins Pvt., Ltd.",1000.0,2
Adani Wilmer Ltd.,1000.0,2
"Golden Agri International Pte., Ltd.",999.76,2
Grimme Landmaschinenfabrik Gmb H & Co. Kg,998.58,53
Sc.Min Innovation,996.54,3
Absolute Sp A,994.71,35
Junttan Oy,993.44,16
"Zhuzhou Times New Material Technology Co., Ltd.",992.95,3
Vesta Asia Pacfic A S,991.16,2
Carpe Charter Ltd.,990.0,4
Core Fruit (Pty) ) ) Ltd.,985.22,7
Solid Timber Solutions Gmb H,984.06,7
Pt . Balikpapan Forest Industries,982.98,3
Sacde Sa,982.12,2
Salta Refrescos S.A.,981.9,1
"Kangwon N.T.S Co., Ltd.",981.16,8
Nissk Inc.,980.94,21
Quintus Technologies Ab,979.9,10
"Mitsui E&S Co., Ltd.",977.12,3
Viking Ocean Cruises,972.3100000000001,114
Curcan Logistics,972.0,2
Sichuan Jinshang Environmental Co.,970.05,1
Agrofruta Ltda,969.65,47
Simtec Systems Gmb H,968.96,26
Great Wall,967.93,2
Us Military,966.6800000000001,14
Amino Corporation,965.8,2
Siemens Energy Inc.,965.44,2
Kelvion Ltd.,964.4,76
Caterpillar Of Australia Ltd.,963.5999999999999,100
"Deugro (Japan) Co., Ltd.",963.44,9
Cimc Eneric Energy Equipment,959.76,4
Toshiba Energy Systems & Solutions,959.14,11
National Federation Of Fisheries Co.,957.0,1
Cooperative Agrumar Souss,956.52,32
Agroterenas S.A. Industries Citrus,956.3,2
S.S.Taris Zeytin Ve Zeytinyagi,956.0,2
Fmc Technologies Ltd.,955.47,19
Okuwa Supply Chain Management,954.35,1
W50 Zs6,954.0400000000001,40
Enchantress Yacht Holdings Llc,954.0,4
Wallenius Wilhelmsen Logistics,953.46,72
Sennebogen Llc,953.12,32
"Crrc Qingdao Sifang Co., Ltd.",952.26,14
Gemmy Trading Llc,951.13,502
Pt Famili Raya,950.99,14
Bws Boss Ltd.,950.3,1
"Great Grandeul Steel Co., Ltd.",948.74,12
Novomoskovsk Tula Region 301651 Russian Federation,946.4,1
Bollore Logistics Dunkerque,946.15,30
Transformadores E Servicos De,945.1800000000001,10
Karl Gross Logistics (Shanghai),945.0,5
Jones Street Marine Ltd.,944.0,2
Steinert Gmb H,943.1,57
Horsch Leeb Application Systems Gmb,943.09,33
Xiamen King Long,940.0,2
Yasda Precision Tools K.K.,935.92,44
Ammann Do Brasil Equipamentos Para,935.82,16
Skogsagarna Norraskog Ekonomisk,935.25,3
"Y.T.Rubber Co., Ltd.",934.92,9
Future Pipe Industries Llc,934.36,2
Npm Equipment Co. S.L.,934.34,14
Mexseaport,933.4,2
Providence Exp. S.A.,933.25,26
Agco Do Brasil Solucoes Agricolas,929.8199999999999,23
"Swissshippingline Co., Ltd.",929.28,451
"Tension Steel Induatries Co., Ltd.",928.56,2
Fb4804 Uscentcom Us Air Force 379,926.25,21
Ci Commodities Abidjan,925.0,6
Cofco Colombia S.A.S.,922.89,5
Scania Cv Ab (Publ),917.72,2
Ndt Corp. Ltd.,917.08,42
Waldorf Production Ltd.,917.0,2
Sungdong International Ltd.,916.47,1
Exportadora Santa Elena S.A.,915.8299999999999,39
Oshkosh Jlg (Tianjin) Equipment,915.3800000000001,6
Aida Mfg. (Asia) Sdn Bhd,913.6,22
Benin Organics Sa,910.56,4
Pmb Silicon Sdn Bhd (1181086 X),910.0,3
Freightplus Japan,910.0,16
Frutera San Fernando S.A.,909.96,44
Intl Shipping Ltd.,908.0,3
Auxiliar Laminadora Alavesa S.A.,906.5,27
Eni Ukcs Ltd.,905.0,1
Chandris (Hellas) Inc.,904.1999999999999,10
Woodpecker Timbers,903.88,2
Industries Arbhores Compensados,903.5,3
"Promising Chemicals Co., Ltd.",902.5799999999999,5
Usina Enersugar S A,900.0,1
"Toprank Co., Ltd.",898.54,204
Citic Heavy Industries,897.36,1
Jan Kemp B.V.,897.18,24
"Keo Sang Co., Ltd.",895.61,3
Dai Dung Metallic Mfg. Const,894.0,12
"A Pro Co., Ltd.",892.96,8
All Commodities (Ac) Trading Ltd.,890.27,11
Hafnia Andromeda,890.0,2
Capespan South Africa (Pty) ) Ltd.,889.9100000000001,5
Salto Botelho Argoenergia S.A.,889.5,2
Storey Creek Trading Ltd.,888.87,2
"Sinotrans Eastern Co., Ltd.",888.24,4
Comercializadora Y Exportadora,886.74,17
Isuzu Motors Co. (Thailand) Ltd.,886.5,2
Nyko Inc.,886.22,12
Mac Container Line,882.73,5
"Glory Diamond Industries Co., Ltd.",880.63,2
Morimatsu (Jiangsu) Heavy Industries,879.53,11
"Honda Motor Co., Ltd.",878.28,33
"Lubrizol India Pvt., Ltd.",878.06,43
Minerva Sa,875.1,7
Class A Trading 153 (Pty) ) Ltd. T A S,872.21,15
Master Seletar Spirit,871.1600000000001,4
Msc Seaside,868.5,28
Nimbus Boats Sweden Ab,864.2,153
Ldc Logistics Vietnam Ltd. Co.,862.0799999999999,4
Sasol Chemicals North America Llc,861.92,1
F50 League (Bermuda) Ltd.,861.8,1
Agricom Ltda.,861.71,28
Ronconi Sp A,861.68,47
Enerflex Energy Fze,861.08,2
Gerdau Corsa Sapi De Cv,859.17,1
Transocean Offshore Deepwater Drill,858.18,32
Jingjin Enquipment Inc.,856.4699999999999,5
Amc South America Ltda,851.37,31
Modern Modular Engineering And,850.84,2
Outspan Ivoire Sa,850.0,9
Blue Penguin Maritime Ltd.,850.0,2
Cargill West Africa,850.0,2
Dieffenbacher Gmb H,848.0,2
Rakha Al Khaleej International Fzco,845.06,4
Tvp Steel Trading Jsc,844.58,5
Lg Electronics Inc.,841.5799999999999,3
W Rtsil Finland Oy,838.69,5
Am Fresh Rsa (Pty) ) ) Ltd.,838.42,18
"Huludao City Steel Pipe Industrial Co., Ltd.",838.42,1
Iveco Defence Vehicles Sp A,838.34,19
"Nakamura Tome Precision Industry Co., Ltd.",836.78,49
E Crane Worldwide,834.3,5
Jianglian Heavy Industry Group Co.,832.84,2
Dalian Ugenius International,830.94,1
W6 Hk Amc Pbt Elev,829.6,42
Deepwater Asgard,828.9,10
Manitoulin Global Forwarding,825.84,2
Fass Baumaschinen Gmb H & Co Kg,824.36,4
Saba Electric Co.,823.68,1
Lukoil Overseas Atash Bv,823.32,2
Siemens Energy Transformer (Wuhan),821.85,3
Cargo S. De Mexico S.A. De C.V.,820.46,10
Cispdr Corp.,819.84,1
Farrell Lines Inc.,818.5999999999999,4
Kogi Corp.,818.06,20
"Royal Trading Co., Ltd.",817.37,590
Raizen Centro Sul Paulista S.A.,816.43,1
Ge Power Sp Z O O,815.76,4
Cantiere Del Pardo Sp A,813.0,57
Tenova Sp A,812.24,8
Hafnia Lupus,810.0,2
Nejat Atalan Dis Tic. A.S.,809.5,2
China Electric Equipment (Jiangsu),808.8,4
Everbright Development International Ltd. (Hk),807.37,3
W5007 P,807.1999999999999,15
W90 Wv9,807.02,43
"Aquatec Maxcon Asia Co., Ltd.",805.1,2
West Neptune,804.1500000000001,30
Exxon Chemical Ltd.,804.0,2
Surtas Isletmecilik Insaat Sanayi,803.2,2
Sinopmc Industry Ltd.,802.4,2
F.Faiges,801.68,5
Werner Doppstadt Umwelttechnik Gmb H,801.34,21
Lrg Rubber Sdn Bhd,801.3,4
Akva Group Asa,800.0,2
Oceana 289 Ltd.,800.0,2
Citrus Med,799.8,15
Interfracht Container Overseas Gmb H,799.51,28
Jiangsu Gree Energy Equipment Co. L,798.56,6
Rsm Rekener System & Metalltechnik,798.52,36
Mantsinen Group Ltd. Oy,797.44,4
Exportadora Bou Fruits Ltda,793.98,11
Sany Automobile Mfg. Co.,793.09,12
Mazaria S.A.R.L,792.83,19
"Caterpillar (Suzhou) Co., Ltd.",792.64,38
Usina Trapiche S A,792.0,1
"Diyata Japan Co., Ltd.",791.9,983
Marubeni Itochu Steel Korea Ltd.,791.5799999999999,7
Priority Roro Services,791.32,124
Liebherr Werk Bischofshofen Gmb H,791.28,18
Tenaris Global Services S.A.,788.12,4
N48694,788.07,27
"Lg Cns Co., Ltd.",788.0,6
Reibridge Inc.,787.47,42
Durst Malz Heinrich Durst Malzfabriken Gmb H & Co. Kg,786.1999999999999,39
Geely Auto International Ltd.,785.04,2
Ligro Trading B.V.,782.66,14
Superlit Boru Sanayi A S,780.72,3
Scoular Global Shipping,780.53,5
P.Flanery Plant Hire (Oval) Ltd.,779.94,16
Vts Steel Mfg. Trading And Service,779.66,5
Pt Nusa Alam Rubber,779.52,6
Eni Eglin Franklin Ltd.,774.0,1
Kao Hsing Chang Iron And Steel Corp.,773.4200000000001,2
Toshiba Mitsubishi Electric Industrial Systems Corp.,773.38,27
Vlassenroot,772.88,51
"Kg Dongbu Steel Co., Ltd.",772.74,2
Y.E.S. Marine,772.0,2
Optimism Of The Sea Llc,768.0,8
Barford Equipment,767.0,41
"Umecc (Beijing) Equipment Co., Ltd.",765.61,10
Aw3 Llc,764.4,4
Chenyu International Trading Co.,763.04,2
Water Spirit San Juan,762.3199999999999,44
Weifang Binhai Petro Chem,762.28,2
Nidec Okk Corp.,762.2,28
"Shigeru Co., Ltd.",760.35,12
Edco Grains S.A.,759.62,3
Seah Steel Copr.,759.4,8
Mmz Onur Boru Profil Uretim,759.0,13
"Jas Forwarding (China) Co., Ltd.",758.72,1
Noble Bd Llc,758.12,24
Daming International Imp. & Exp. .,757.69,4
"Hyster Yale Asia Pacific Pte., Ltd.",757.5600000000001,20
Deep Energy,756.93,13
"J.A.P Express Co., Ltd.",755.3,564
Meyer Burger (Germany) Ag,754.81,6
Ank,754.38,54
Minerva S A,752.19,1
China Steelcorporation,751.92,2
"Fujian Putian Hua Min Import & Export Co., Ltd.",751.6,1
Fracht Finland Oy,750.0799999999999,2
Silver Lining Yacht Llc,750.0,4
Bullmark Srl,750.0,6
Exportadora Quintay S.A.,746.63,14
Tubos De Acero Demexico,746.56,1
Poplar Capital S.A.,745.79,1
"Kyodo Transport Co., Ltd.",745.56,1
Voestalpine Rail Technology Gmb H,743.92,4
Msc Seascape,743.4499999999999,331
"Shieh Yih Machinery Industry Co., Ltd.",742.55,10
Td Power Systems Ltd.,741.66,9
Sevan Louisiana,740.97,38
Jaws Buckets & Attachments (Pty) ) Ltd.,740.64,12
Adelte Ports Maritime S.L.U.,740.37,1
"Koyo Trading Co., Ltd.",737.66,237
E Crane Worldwidea A A A A A,737.54,2
Tianjin Baolai International Trade,736.46,2
Gemilang Coachwork Sdn Bhd,734.38,8
"Osaka Soda Co., Ltd.",734.0,2
"Showa Seiko Co., Ltd.",731.64,4
Noble Stanley Lafosse,730.23,6
J. J. Thomazi Cia Ltda.,730.17,2
Mteck Cranes Bv,730.0,8
Trigano Sp A,729.49,45
C.H.Robinson International (India),729.0,2
Us Embassy Jusmagmarforpac,725.02,12
Grand Banks Yachts Sdn Bhd,723.7,19
Zhangjiagang Furui Heavy Equipment,719.8399999999999,5
Proflo Latam Zf Sas,719.76,23
Semix Industries Pazarlama Dis,713.72,7
Rtg Rammtechnik Gmb H,713.62,16
Utinga Acucar E Alcool S A,713.0,1
United Steel Structures Ltd.,712.03,1
Ilg Innovative Logistics Group Gmb H,712.0,2
Mm Yacht Charters Llc,710.0,2
Hitachi High Tech Corp.,708.8599999999999,16
Beziers Cedex Plaine Saint Pie,708.4,6
Berneck S.A Paineis E Serrados,708.3100000000001,6
Herbert Kannegiesser Gmbh,708.15,22
Frutera Linderos Limitada,707.77,44
Marine Express Dominicana Srl .,707.5,26
Octagon Freight Express Pvt. Ldt,707.04,2
"Dsec Co., Ltd.",706.72,26
Freightplus Usa Inc.,706.6,4
Maserati S.P.A.,706.28,46
Wfl Millturn Technologies Gmb H And Co. Kg,705.3,12
Knb 14631,704.05,20
Younggap Inc.,703.12,2
Ropa Fahrzeug Und Maschinenbau Gmb,703.0,11
Cigisped S.R.L.,701.3,26
Apt Global Marine & Offshore,701.1,1
"Haresh Petrochem Pvt., Ltd.",700.9,2
Apache Beryl Ltd.,700.0,1
Royal Trading Sa Chez,700.0,2
Golden Tech International Inc.,698.02,17
Hyosung Heavy Industries,697.2299999999999,9
Steinert Elektromagnetbau Gmb H,696.7,34
Nh Global,696.64,48
Parmacenter Industria E Comerci,696.02,4
Sun Pack Dr El Bacha,695.8,19
Ktr Trading Bv,692.68,7
Hyundai Corporationhouston,690.76,2
John Deere Sales Hispanoamerica S. De R.L. De C.V.,690.18,16
Ultramar Logistics,689.46,4
Dynapac Road Construction,688.4,8
Mitsui And Co.Machine Tech Ltd.,687.21,37
Sunning Steel Ltd.,686.74,1
Agr Cola La Higuera Ltda,686.04,29
Ningxia Yonvey Coal Industries,684.27,3
Blg Autotransport Gmb H & Co. Kg,683.01,396
Ka.Bo.Fer Srl .,682.08,3
Bmw Slp S. A. De C. V,681.59,1
"Mitsubishi Motors (Thailand) Co., Ltd.",679.81,6
Kerry Eas Logistics Ltd.,679.68,2
Ton Dong Acorporation,679.44,6
Wuhan Friendship Food Engineering,679.29,8
"Amada Press System Co., Ltd.",679.27,35
Seacom Trailer Systems Gmb H,678.0,4
Cremer Thermoprozessanlagen Gmb H,675.6800000000001,17
Fb4811 380 Elrs Lgrd,675.47,12
Water Spirit,674.66,6
"Car From Japan Co., Ltd.",672.71,634
"Renault Korea Co., Ltd. P C Renault",672.0,4
Mallaghan Engineering,670.02,36
Isisan Isi Sanayi Ve Ticaret A S,669.96,2
Loire Gestamp,668.0,4
One Water Yacht Group,668.0,18
Egger Saegewerk Brilon Gmb H,667.53,1
"Suzhou Everfortune Co., Ltd.",665.63,1
Tel 82 322111114,665.46,2
Valaris Ds 16,663.67,14
Sevan La,663.09,45
Fairchem Organics Ltd.,662.65,32
Sieyuan Electric,661.5,2
Mento Jsc,660.94,6
Mino Sp A,660.7,5
Vema Crane B.V.,660.36,2
Jjs Yachts Ltd.,660.0,2
Kline Mexico,660.0,4
Shes A Ten Too Ltd.,660.0,2
Indusign N.V.,657.34,10
Tozai Kenki Service,656.6,14
Minera Cemin Pullalli Sp A,655.0999999999999,2
Agt Foods,652.72,7
"Horizon Yacht Co., Ltd.",652.0,5
Sandvik Construction Mobile Crusher,652.0,16
Pronar Sp Zoo,651.6,24
Japan Air Self Defense Force,651.0,2
"Nantong Cimc Tank Equipment Co., Ltd.",650.2,5
Team Tap S.A.S,649.85,10
W6 Gq 595 Th Usa Trans Surf Bde,648.21,24
Andritz Ag,648.06,15
Quzhou Yuejie Imp. & Exp. . Co.,643.8,1
Liaka Freedom,642.0,2
Aprovechamientos Ecologicos Costarr,641.64,14
Terex Global Gmb H,638.08,14
Isgec Heavy Engineering Ltd.,638.04,2
Stadler Szolnok Kft.,637.6,21
Himile Mechanical Mfg.,636.99,5
Deepwater Invictus,636.04,16
Pxgeo Us Inc. Wap,635.21,284
"Wuhan Iron & Steel Co., Ltd.",634.95,5
Cappellotto Sp A .,634.52,38
"Kai Ching Industries Co., Ltd.",634.4,4
Aia Engineering Limited,633.45,7
Comercial Greenvic S.A.,632.96,54
Pt . Kirana Sapta,632.28,7
Book Advisory Services Ltd.,630.0,2
Rwe Nuclear Gmb H,629.12,2
Montarent Bouwlogistiek Bv,628.8,22
Kuehne Nagel Serv. Logist. Ltda,627.36,6
Sun Pack,625.44,15
Londra Acucar E Alcool Ltda,624.0,1
Madison Enterprise Holdings Cl Inc.,624.0,4
Hebei Heguang International Trade,623.95,5
"Lingong Heavy Machinery Co., Ltd.",623.55,14
Harvey Supplier,622.15,14
Andritz Warkaus Works Oy,621.7,4
Marine Technology Uab,621.12,6
Island Performer,620.8199999999999,16
"Junjin Construction Robot Co., Ltd.",619.05,5
Mckeon Maritime Holding Llc,619.0,4
Hebei Sanyuanjiuqi Fertilizer Co.,617.84,2
Ritchie Bros Auctioneers (Japan) K.,617.6,22
Hafnia Leo,616.0,2
"J2 K Global Co., Ltd. B O Taewoong",615.8,1
Bad Romance V,614.0,4
Allied Yacht Transport Llc Ft. La,613.3,3
Hoganas Ab,612.0,2
Christiansted Equipment,611.66,2
Fifty Meter Holdings Llc,611.2,4
Murata Machinery Ltd.,609.93,30
"Jin Sung Technology Co., Ltd.",608.2,4
Hangzhou Zeekr Automobile Sales,607.9,2
Apollo Voyager,604.87,41
Shanghai Morimatsu Pharmaceutical,604.69,4
Minotsu Iron Works,604.49,2
Doppstadt Umwelttechnik Gmb H,604.34,15
Metaldom,604.04,2
Dsv Air & Sea Nv Iz Puurs 533 Schoonmansveld 40,603.49,4
Transocean Onshore Support Services,602.9300000000001,16
Jiahe Industry Ltd. (Hk),602.4,2
"Ngoc Linh Co., Ltd. Bac Kan Branch",601.8,1
Globerunners Inc.,601.6800000000001,5
Eggersmann North America Gmb H,601.4,30
Netherlands Ministry Of Defence,601.38,10
Juhua Group Ltd. (Hk),601.2,1
"Jiahong Fertilizer (Yantai) Co., Ltd.",601.02,1
"Nexis Co., Ltd.",600.76,435
Shinwa Ltd.,600.6,22
Agrexport Jsc,600.34,6
Ekoturka Tekstil Tarim Hayvancilik,600.0,2
Gkn Fokker Aerospace B.V.,600.0,80
Mm2 A Tunisian Exp.,600.0,2
Amix Marine Salvage,600.0,1
Kistos Energy Ltd.,600.0,1
Pt Sumber Graha Sejahtera,599.82,15
Tianjin Bolt Fastener Mfg.,599.35,1
Nam Kim Steeljoint Stock Co.,598.72,3
"Jiangsu Faw Foundry Co., Ltd.",596.93,10
Sandvik Mining And Construction Oy Pihtisulunkatu 9 P,596.1,31
Del Trading Inc.,595.89,3
Magyar Suzuki Corp. Ltd. Suzuki Motor Corp.,595.5799999999999,5
"Asahi Corp. Co., Ltd.",593.8,24
Ploeger Machines Bv,593.75,18
"Magari Japan Co., Ltd.",592.66,289
Rhodia Brasil Ltda,591.8,22
Rattunde & Co Gmb H,591.52,8
Fmcsa,591.3000000000001,24
Master Of Rig Pacific Mistral,590.0,2
Maverick Marine Ventures,590.0,2
Zuzhou Miracle Mechinal,588.8,2
Airport Clearance Services Inc.,588.62,2
Mantos Cooper S.A.,588.48,4
Federacion Nacional De Cafeteros De Colombia,588.1,12
Sea Ltd.,588.0,4
Descon Engineering Ltd.,587.68,3
Mt Eagle Kinabalu,586.52,8
Mammoet De Mexico Sa De Cv,585.68,1
Irish Mfg. Services Ltd.,584.1,43
Pipex Italia Sp A,583.51,43
Cooperativa Regional Cafeicultores Guaxupe Ltda,583.47,23
"Danieli Co., Ltd.",582.98,8
Tianjin Worley Engineering & Techno,582.57,1
Saarschmiede Gmbhvoelklingen,582.22,11
F Tech Inc.,581.41,8
Japan Ground Self Defense Force,580.78,4
Companyia General D Olis D Oliva De,577.64,6
Bachmaier & Co. Maschinenbau Ag,576.0,18
Airbus Sas,575.5600000000001,3
Maritimo Exp. Sales (Pty) ) Ltd.,575.5,15
China Machinery Industries,574.72,4
Combi Lift Projekt Gmb H & Co. Kg,573.44,2
Yangzhou Lontrin Energy Equipment,572.5699999999999,9
Deutsche Edelstahlwerke Gmb H,571.92,14
Greatwood Jsc,571.6700000000001,2
W6 Hj E2 S Arifjan,571.24,15
Volvo Construction Equipment Haulie,570.6800000000001,8
Lg Global Forwarding Bv,570.26,14
Odessa Ltd.,570.0,4
Shanghai Zhanxi Intelligent Technol,569.02,16
"Engel Machinery Changzhou Co., Ltd.",568.61,8
Schryver De Colombia Ltda,568.4000000000001,8
Bentley Motors Ltd.,567.14,70
Holmer Maschinenbau Gmb H,567.0,21
Volkswagen Do Brasil Industria,566.7,18
"Air Liquide Global E & C Solutions India Pvt., Ltd.",566.42,10
Euro Auctions (Uk) Ltd.,566.02,9
Virta Inc.,564.64,2
Shin Nippon Koki,564.55,7
Hebei Yanshan Iron And Steel Group,564.2,1
Hf Mixing Group Harburg,564.1,5
Cag Celik Demir Ve Celik End. A.S.,563.1,9
"Yen Bai Plywood Co., Ltd.",562.6500000000001,4
Ford Motor Co. Thailand Ltd.,562.38,26
Transformades E Servicesde Energia,561.9200000000001,8
Zhejiang Dadi Steel Structure Co.,561.76,1
Gs Globalcorp.,558.62,2
Chengdu Ruicheng Automobile Service,558.34,4
Agrifac Machinery B.V.,558.0,24
Gp Logistics Management,557.0,15
Windmoeller & Hoelscher Kg,556.86,24
Standard Industrial Inc.,556.8,1
Kiwi Yachting Ltd.,556.0,4
Zen Noh Grain Corp.,555.86,4
Stadler Anlagenbau Gmb H,555.52,18
Corpacero S.A.,554.71,3
Nt Industries Sp. Z.O.O.,554.16,9
"Hanjoo Machine Industrial Co., Ltd.",554.0,3
Euro Auctions,553.72,12
Wacker Neuson Linz Gmb H,553.52,52
Hirata Corporation,553.1,21
Sino Vietnam Hi Tech Material Co.,552.32,5
Ide Water Technologies Ltd.,550.8,12
J H Equipment Ltd.,550.01,21
Rockrose Ukcs 10 Ltd.,550.0,1
Rheinmetall Landsysteme Gmb H,549.79,17
Oestergaard A S,549.45,10
Liebherr Werk Telfs Gmb H,548.8,12
Swift Marine Denmark,548.74,2
Gimas Girgin Dis Ticaret Ltd. Sti.,547.87,8
Agil Madeiras Eireli,547.11,1
Atlas Agrumes,547.03,9
Agroindustrial Sao Francisco Ltda,545.77,1
Inox India Ltd.,545.1800000000001,6
Orange River Fruit,544.36,14
Dibanisa Fruit (Pty) ) Ltd.,543.73,10
Quimica Del Rey S.A. De C.V.,543.27,1
Isuzu Motors Ltd.,542.48,42
Turkmar Maden Dis Ticaret Ltd. Sti.,542.0,1
Olam Vietnam Ltd.,541.49,12
0005 Ad Bn 04 Bty B Ada Batte,540.6,4
Newhao Industries Ltd.,540.54,2
Thyssenkrupp Polysius Ag,538.4,5
Santa Rita Industria De Oleos,538.38,1
Walcownie Ostrowieckie Wost S.A.,538.2,2
Barriquand Technologies Thermiques,538.16,2
Buhler Ag,537.64,2
Eastern Pearl Corp.,536.54,6
"Great Wall Motor Co., Ltd.",536.54,8
Seanet Europe Ltd.,536.0,6
Pj Cranes,535.22,5
Construcciones Y Auxiliar De Ferrocarril S.A.,535.2199999999999,8
Doll Airport Equipment Gmb H,533.4399999999999,31
Surya Roshni Ltd. P 1 P 20,533.06,2
Nengtong Heavylift Logistics Blue,532.41,1
Exportadora Acograpes Limitada,532.2,19
Balikesir Elektromekanik Sanayi,531.02,4
Industrial Arbhores Compensados Ltda,530.0,2
Moonshine Bianca Llc,530.0,2
R R Wine Ltda,530.0,12
Smt Shipping (Cyprus) Ltd.,529.2,94
"Kenki World Co., Ltd.",528.96,26
Buhlmann Netherlands B.V.,528.52,2
Lotus Tech Innovative,528.16,20
Tianjin Yuantai Derun International,528.1,3
Ghi Hornos Industriales S.L.,528.0,6
Technipfmc Usa Inc.,527.67,8
Econotherm Uk Ltd.,527.56,6
Zhuzhou Times New Material,527.14,2
Crystal Bay,527.14,8
"Metsil Exp. Pvt., Ltd.",527.09,3
Sacmi Imola S.C.,526.96,2
Passavant Geiger Gmb H,526.84,6
"Cosmo Japan Co., Ltd.",526.77,431
Walter Tosto Sp A,524.96,2
Jst Transformateurs,524.52,4
Hanyoung Corp. Ltd.,523.92,10
Axens,523.68,2
Joong Won Engineering & Constructio,523.64,6
Rizhao Wuzheng International Trade,522.97,3
Strikowestofen Gmb H,522.1999999999999,10
Exportadora E Importadora Fruticola,521.76,8
Eltas Transformator San Ve Tic As,521.52,6
Binderholz Gmb H,520.53,4
Sider Engineering Sp A .,520.24,2
Here Comes The Sun Inc.,520.0,2
Castle Shipping Lines Inc.,519.72,4
Kuehne Nagel S.A. De C.V.,518.8,4
"Goonet Exchange Co., Ltd.",518.77,362
Tristao Cia De Comercio Exterior,518.56,2
Rolls Royce Solutions Gmb H,518.07,6
Finning (Uk) Ltd.,517.23,15
North East Offshore Llc Delaware,516.0,2
Hyundai Motor Co.,514.71,91
South Coast Marine Yacht,514.0,5
Bavius Technologie Gmb H,513.9,12
Sundaram Alloys Ltd.,513.0,2
Exportadora Y Servicios Rucaray S.A,512.13,20
Upl Ltd.,511.66,24
Linde Kryotechnik Ag,511.63,10
Dee Development Engineers Ltd.,511.53,1
Nereu Rodrigues & Cia Ltda,511.2,2
Ultimate Plant Exporter Ltd.,511.03,11
Rhenus Project Logistics China Ltd.,510.93999999999994,4
"Changzhou Soman Industries Co., Ltd.",510.37,5
